"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20240617","중앙선","신원","189","184","20240620",""
"20240617","중앙선","국수","774","747","20240620",""
"20240617","중앙선","아신","558","578","20240620",""
"20240617","중앙선","오빈","324","316","20240620",""
"20240617","중앙선","양평","3223","3212","20240620",""
"20240617","중앙선","원덕","390","387","20240620",""
"20240617","중앙선","용문","2028","1963","20240620",""
"20240617","중앙선","지평","70","62","20240620",""
"20240618","분당선","상갈","6024","5669","20240621",""
"20240618","분당선","기흥","11487","10387","20240621",""
"20240618","분당선","신갈","5324","5278","20240621",""
"20240618","분당선","구성","5794","6023","20240621",""
"20240618","분당선","죽전","15075","16508","20240621",""
"20240618","분당선","보정","3138","2757","20240621",""
"20240618","분당선","이매","6271","5866","20240621",""
"20240618","분당선","오리","13028","11185","20240621",""
"20240618","분당선","미금","16588","17393","20240621",""
"20240618","분당선","정자","20665","21526","20240621",""
"20240618","분당선","수내","15477","15876","20240621",""
"20240618","분당선","서현","25991","26551","20240621",""
"20240618","분당선","야탑","27661","29373","20240621",""
"20240618","분당선","모란","20998","21133","20240621",""
"20240618","분당선","태평","14141","13519","20240621",""
"20240618","분당선","가천대","9202","9651","20240621",""
"20240618","분당선","선정릉","8904","9399","20240621",""
"20240618","분당선","강남구청","11074","12793","20240621",""
"20240618","분당선","압구정로데오","20244","21991","20240621",""
"20240618","분당선","서울숲","13692","13900","20240621",""
"20240618","분당선","수원","8415","7718","20240621",""
"20240618","분당선","복정","6","0","20240621",""
"20240618","분당선","수서","17620","18435","20240621",""
"20240618","분당선","대모산입구","6816","6509","20240621",""
"20240618","분당선","개포동","5063","5197","20240621",""
"20240618","분당선","구룡","4241","4219","20240621",""
"20240618","분당선","도곡","9064","8969","20240621",""
"20240618","분당선","한티","16850","18415","20240621",""
"20240618","분당선","선릉","15248","23415","20240621",""
"20240618","과천선","범계","29509","29515","20240621",""
"20240618","과천선","평촌","20189","19523","20240621",""
"20240618","과천선","인덕원","28400","29340","20240621",""
"20240618","과천선","정부과천청사","13728","14267","20240621",""
"20240618","과천선","과천","7242","6755","20240621",""
"20240618","과천선","대공원","3101","3187","20240621",""
"20240618","과천선","경마공원","1719","1688","20240621",""
"20240618","과천선","선바위","8504","7556","20240621",""
"20240618","공항철도 1호선","영종","4364","4361","20240621",""
"20240618","공항철도 1호선","인천공항2터미널","7025","6302","20240621",""
"20240618","공항철도 1호선","인천공항1터미널","14112","14278","20240621",""
"20240618","공항철도 1호선","공항화물청사","2278","2423","20240621",""
"20240618","공항철도 1호선","운서","9881","10207","20240621",""
"20240618","공항철도 1호선","청라국제도시","8303","7977","20240621",""
"20240618","공항철도 1호선","검암","7037","7321","20240621",""
"20240618","공항철도 1호선","계양","14584","14084","20240621",""
"20240618","공항철도 1호선","김포공항","10579","6172","20240621",""
"20240618","공항철도 1호선","마곡나루(서울식물원)","13887","13069","20240621",""
"20240618","공항철도 1호선","디지털미디어시티","16163","15237","20240621",""
"20240618","공항철도 1호선","홍대입구","14083","13544","20240621",""
"20240618","공항철도 1호선","공덕","3292","4067","20240621",""
"20240618","공항철도 1호선","서울역","13240","11464","20240621",""
"20240618","경춘선","춘천","2129","1927","20240621",""
"20240618","경춘선","남춘천","2757","2827","20240621",""
"20240618","경춘선","김유정","378","394","20240621",""
"20240618","경춘선","강촌","678","572","20240621",""
"20240618","경춘선","백양리","73","72","20240621",""
"20240618","경춘선","굴봉산","115","113","20240621",""
"20240618","경춘선","가평","2251","2264","20240621",""
"20240618","경춘선","상천","329","310","20240621",""
"20240618","경춘선","청평","1986","1879","20240621",""
"20240618","경춘선","대성리","914","606","20240621",""
"20240618","경춘선","마석","4647","4626","20240621",""
"20240618","경춘선","천마산","1687","1567","20240621",""
"20240618","경춘선","평내호평","6902","6775","20240621",""
"20240618","경춘선","금곡","1743","1730","20240621",""
"20240618","경춘선","사릉","2359","2305","20240621",""
"20240618","경춘선","퇴계원","4038","3731","20240621",""
"20240618","경춘선","별내","3913","3735","20240621",""
"20240618","경춘선","갈매","3432","2993","20240621",""
"20240618","경춘선","신내","3107","2800","20240621",""
"20240618","경인선","도화","4909","4471","20240621",""
"20240618","경인선","중동","10347","9722","20240621",""
"20240618","경인선","온수(성공회대입구)","7565","7046","20240621",""
"20240618","경인선","도원","3787","3883","20240621",""
"20240618","경인선","간석","6532","6287","20240621",""
"20240618","경인선","부개","9702","9083","20240621",""
"20240618","경인선","소사","8319","7891","20240621",""
"20240618","경인선","구일","7701","7715","20240621",""
"20240618","경인선","인천","3978","3113","20240621",""
"20240618","경인선","동인천","14983","14084","20240621",""
"20240618","경인선","제물포","12553","12237","20240621",""
"20240618","경인선","주안","20314","18657","20240621",""
"20240618","경인선","동암","17137","17077","20240621",""
"20240618","경인선","백운","8516","8269","20240621",""
"20240618","경인선","부평","29369","30912","20240621",""
"20240618","경인선","송내","30044","29692","20240621",""
"20240618","경인선","부천","33805","33647","20240621",""
"20240618","경인선","역곡","30480","30331","20240621",""
"20240618","경인선","오류동","12738","12098","20240621",""
"20240618","경인선","개봉","23877","23686","20240621",""
"20240618","경의선","운천","4","4","20240621",""
"20240618","경의선","임진강","14","15","20240621",""
"20240618","경의선","문산","5557","5364","20240621",""
"20240618","경의선","파주","1298","968","20240621",""
"20240618","경의선","월롱","2644","2307","20240621",""
"20240618","경의선","금촌","7024","6894","20240621",""
"20240618","경의선","금릉","6072","5828","20240621",""
"20240618","경의선","운정","8900","8292","20240621",""
"20240618","경의선","야당","9630","9702","20240621",""
"20240618","경의선","탄현","8798","8591","20240621",""
"20240618","경의선","일산","13301","13241","20240621",""
"20240618","경의선","풍산","6908","6580","20240621",""
"20240618","2호선","서울대입구(관악구청)","49355","48319","20240621",""
"20240618","2호선","봉천","26935","25393","20240621",""
"20240618","2호선","신림","58382","56476","20240621",""
"20240618","2호선","신대방","27502","26788","20240621",""
"20240618","2호선","구로디지털단지","63990","63714","20240621",""
"20240618","2호선","대림(구로구청)","26458","26863","20240621",""
"20240618","2호선","신도림","55027","53549","20240621",""
"20240618","2호선","문래","25868","26479","20240621",""
"20240618","2호선","영등포구청","25195","25826","20240621",""
"20240618","2호선","당산","20090","23589","20240621",""
"20240618","2호선","합정","33109","35110","20240621",""
"20240618","2호선","홍대입구","66661","71304","20240621",""
"20240618","2호선","신촌","40075","40743","20240621",""
"20240618","2호선","이대","18131","19749","20240621",""
"20240618","2호선","아현","12545","11560","20240621",""
"20240618","신림선","보라매병원","8948","9454","20240621",""
"20240618","신림선","당곡","5326","5224","20240621",""
"20240618","신림선","신림","2126","2703","20240621",""
"20240618","신림선","서원","3834","3364","20240621",""
"20240618","신림선","서울대벤처타운","10271","9610","20240621",""
"20240618","신림선","관악산(서울대)","3572","3564","20240621",""
"20240618","안산선","산본","17566","18934","20240621",""
"20240618","안산선","대야미","5518","4951","20240621",""
"20240618","안산선","반월","4692","4605","20240621",""
"20240618","안산선","상록수","16745","17018","20240621",""
"20240618","안산선","한대앞","11070","11304","20240621",""
"20240618","안산선","중앙","19531","20333","20240621",""
"20240618","안산선","고잔","10046","9456","20240621",""
"20240618","안산선","초지","5808","6018","20240621",""
"20240618","안산선","안산","12725","11486","20240621",""
"20240618","5호선","방화","7992","7607","20240621",""
"20240618","수인선","오목천","5137","4433","20240621",""
"20240618","경원선","덕계","6559","6084","20240621",""
"20240618","1호선","서울역","56385","53412","20240621",""
"20240618","1호선","시청","29479","29646","20240621",""
"20240618","1호선","종각","43569","43359","20240621",""
"20240618","1호선","종로3가","26938","24065","20240621",""
"20240618","1호선","종로5가","26374","25455","20240621",""
"20240618","1호선","동대문","12170","11851","20240621",""
"20240618","1호선","신설동","15619","15075","20240621",""
"20240618","1호선","제기동","17884","18026","20240621",""
"20240618","1호선","청량리(서울시립대입구)","24564","24014","20240621",""
"20240618","2호선","충정로(경기대입구)","11748","12250","20240621",""
"20240618","1호선","동묘앞","8961","9109","20240621",""
"20240618","2호선","시청","30625","29854","20240621",""
"20240618","2호선","을지로입구","54360","56554","20240621",""
"20240618","2호선","을지로3가","27712","27427","20240621",""
"20240618","2호선","을지로4가","16168","15938","20240621",""
"20240618","2호선","동대문역사문화공원(DDP)","15383","17645","20240621",""
"20240618","2호선","신당","15723","16605","20240621",""
"20240618","2호선","상왕십리","15999","15679","20240621",""
"20240618","2호선","왕십리(성동구청)","16741","14576","20240621",""
"20240618","2호선","한양대","14642","16084","20240621",""
"20240618","2호선","뚝섬","26046","26182","20240621",""
"20240618","2호선","성수","46989","51591","20240621",""
